news_id,ticker,date,title,content,source,url,company_name,text,lexicon_score,logistic_score,finbert_score,sentiment_score
000002-20260416-126,000002.SZ,2026-04-16,创业板ETF平安涨超2%,4月16日，创业板指大幅走强反包昨日阴线，站上3600点，续创近11年新高。截至收盘，创业板成长指数上涨3.3%，创业板指数上涨3.2%，创业板中盘200指数上涨2.1%。,tencent,http://finance.eastmoney.com/a/202604163707097883.html,万科A,创业板ETF平安涨超2% 4月16日，创业板指大幅走强反包昨日阴线，站上3600点，续创近11年新高。截至收盘，创业板成长指数上涨3.3%，创业板指数上涨3.2%，创业板中盘200指数上涨2.1%。,1,1,0,1.0
000002-20260416-127,000002.SZ,2026-04-16,创业板两融余额增加42.20亿元,创业板指涨幅扩大至2%，沪指涨0.25%，深成指涨1.21%，能源金属、锂电、钛白粉概念、算力租赁板块涨幅居前，两市上涨个股超2600只。,tencent,http://finance.eastmoney.com/a/202604163707018373.html,万科A,创业板两融余额增加42.20亿元 创业板指涨幅扩大至2%，沪指涨0.25%，深成指涨1.21%，能源金属、锂电、钛白粉概念、算力租赁板块涨幅居前，两市上涨个股超2600只。,1,1,0,1.0
000002-20260416-128,000002.SZ,2026-04-16,创业板指数站上3600点，创近11年新高，创业板ETF易方达（159915）交投活跃,创业板公司最新融资余额5746.34亿元，已连续三个交易日增加，其间累计增加134.54亿元。 证券时报·数据宝统计显示，截至4月15日，创业板两融余额合计5767.29亿元，较上一交易日增加42.20亿元。,tencent,http://stock.eastmoney.com/a/202604163707629292.html,万科A,创业板指数站上3600点，创近11年新高，创业板ETF易方达（159915）交投活跃 创业板公司最新融资余额5746.34亿元，已连续三个交易日增加，其间累计增加134.54亿元。 证券时报·数据宝统计显示，截至4月15日，创业板两融余额合计5767.29亿元，较上一交易日增加42.20亿元。,0,1,0,0.5
000002-20260416-129,000002.SZ,2026-04-16,创业板指涨幅扩大至2%,41家创业板公司首季业绩预告亮相，业绩预增公司有28家，占比68.29%。 证券时报·数据宝统计显示，截至4月16日，41家创业板公司公布了首季业绩预告。,tencent,http://stock.eastmoney.com/a/202604163707081716.html,万科A,创业板指涨幅扩大至2% 41家创业板公司首季业绩预告亮相，业绩预增公司有28家，占比68.29%。 证券时报·数据宝统计显示，截至4月16日，41家创业板公司公布了首季业绩预告。,1,1,0,1.0
000002-20260416-130,000002.SZ,2026-04-16,杠杆资金连续三日加仓创业板股,创业板人工智能ETF招商（159243）以5.59%的涨幅强势登顶，创业板人工智能ETF富国（159246）涨幅5.10%紧随其后，创业板人工智能ETF华夏（159381）、创业板人工智能ETF南方（159382）涨幅分别达5.04%、4.98%，创业板人工智能ETF华宝（159363,tencent,http://finance.eastmoney.com/a/202604163706997316.html,万科A,杠杆资金连续三日加仓创业板股 创业板人工智能ETF招商（159243）以5.59%的涨幅强势登顶，创业板人工智能ETF富国（159246）涨幅5.10%紧随其后，创业板人工智能ETF华夏（159381）、创业板人工智能ETF南方（159382）涨幅分别达5.04%、4.98%，创业板人工智能ETF华宝（159363,0,0,0,0.0
000002-20260416-131,000002.SZ,2026-04-16,首季业绩暴增创业板股名单,本报讯 4月15日，深圳证券交易所（以下简称“深交所”）举办首场创业板改革政策宣介会暨首场地方政府推送信息政策培训会，深入解读创业板改革总体情况和具体措施安排。,tencent,http://finance.eastmoney.com/a/202604163707004841.html,万科A,首季业绩暴增创业板股名单 本报讯 4月15日，深圳证券交易所（以下简称“深交所”）举办首场创业板改革政策宣介会暨首场地方政府推送信息政策培训会，深入解读创业板改革总体情况和具体措施安排。,0,0,0,0.0
000002-20260416-132,000002.SZ,2026-04-16,ETF市场日报 | 算力租赁板块爆发，创业板指创近11年新高！创业板人工智能ETF强势领涨,相关产品： 创业板ETF华夏（159957）紧密跟踪创业板指，汇聚新质生产力资产，高成长高弹性特征显著。管理费率0.15%，托管费率0.05%，为同类产品场内最低水平，助力投资者低费率布局创业板。,tencent,http://stock.eastmoney.com/a/202604163707394567.html,万科A,ETF市场日报 | 算力租赁板块爆发，创业板指创近11年新高！创业板人工智能ETF强势领涨 相关产品： 创业板ETF华夏（159957）紧密跟踪创业板指，汇聚新质生产力资产，高成长高弹性特征显著。管理费率0.15%，托管费率0.05%，为同类产品场内最低水平，助力投资者低费率布局创业板。,0,0,0,0.0
000002-20260416-133,000002.SZ,2026-04-16,首场创业板改革政策宣介会在深圳举办,创业板改革为优质创新企业注入“资本活水” 2025年6月，中国证监会主席吴清宣布创业板启动第三套标准，支持优质未盈利创新企业上市。这为技术领先、前景广阔但暂未盈利的优质创新企业，打通了创业板上市通道。,tencent,http://stock.eastmoney.com/a/202604163708567381.html,万科A,首场创业板改革政策宣介会在深圳举办 创业板改革为优质创新企业注入“资本活水” 2025年6月，中国证监会主席吴清宣布创业板启动第三套标准，支持优质未盈利创新企业上市。这为技术领先、前景广阔但暂未盈利的优质创新企业，打通了创业板上市通道。,1,1,0,1.0
000002-20260416-134,000002.SZ,2026-04-16,改革激发活力，创业板成长指数刷新阶段高点,2.创业板ETF纳入基金投顾 据中国基金报，基金投顾再迎制度性利好。近日，证监会发布《关于深化创业板改革更好服务新质生产力发展的意见》，允许基金投顾配置创业板ETF。这也意味着继科创板ETF之后，创业板ETF也被纳入基金投顾可投范围，再次为买方投顾市场注入新的发展动能。,tencent,http://finance.eastmoney.com/a/202604163707597545.html,万科A,改革激发活力，创业板成长指数刷新阶段高点 2.创业板ETF纳入基金投顾 据中国基金报，基金投顾再迎制度性利好。近日，证监会发布《关于深化创业板改革更好服务新质生产力发展的意见》，允许基金投顾配置创业板ETF。这也意味着继科创板ETF之后，创业板ETF也被纳入基金投顾可投范围，再次为买方投顾市场注入新的发展动能。,1,1,0,1.0
000002-20260416-135,000002.SZ,2026-04-16,创业板未盈利第一股 大涨393%,截至收盘，沪指涨0.70%，深证成指涨2.05%，创业板指涨3.17%，科创综指涨1.67%，全市场近4300只个股上涨。,tencent,http://finance.eastmoney.com/a/202604163707187763.html,万科A,创业板未盈利第一股 大涨393% 截至收盘，沪指涨0.70%，深证成指涨2.05%，创业板指涨3.17%，科创综指涨1.67%，全市场近4300只个股上涨。,1,1,0,1.0
000002-20260416-136,000002.SZ,2026-04-16,通信ETF上涨；创业板ETF纳入基金投顾丨ETF晚报,创业板首家未盈利上市企业今日上市，一度狂飙超406% 中国基金报记者郭玟君 4月16日，深圳大普微电子股份有限公司（以下简称大普微）作为国内企业级SSD领域的领军企业，正式在创业板挂牌上市，成为创业板未盈利创新企业上市标准启用后的首家上市企业。,tencent,http://stock.eastmoney.com/a/202604163707477240.html,万科A,通信ETF上涨；创业板ETF纳入基金投顾丨ETF晚报 创业板首家未盈利上市企业今日上市，一度狂飙超406% 中国基金报记者郭玟君 4月16日，深圳大普微电子股份有限公司（以下简称大普微）作为国内企业级SSD领域的领军企业，正式在创业板挂牌上市，成为创业板未盈利创新企业上市标准启用后的首家上市企业。,1,1,0,1.0
000002-20260416-137,000002.SZ,2026-04-16,创业板指大涨，恒生科技收复5000点,记者|黄胜 4月16日，指数持续走强，创业板指拉升涨逾2%，盘中突破3600点。 电池、锂矿、算力租赁等方向涨幅居前，沪深京三市上涨个股近3300只，创业板指权重股宁德时代涨逾6%。,tencent,http://finance.eastmoney.com/a/202604163707399135.html,万科A,创业板指大涨，恒生科技收复5000点 记者|黄胜 4月16日，指数持续走强，创业板指拉升涨逾2%，盘中突破3600点。 电池、锂矿、算力租赁等方向涨幅居前，沪深京三市上涨个股近3300只，创业板指权重股宁德时代涨逾6%。,1,1,0,1.0
000002-20260416-138,000002.SZ,2026-04-16,创造历史！创业板首家未盈利上市企业今日上市,近日，经国务院同意，中国证监会发布《关于深化创业板改革更好服务新质生产力发展的意见》（简称《创业板意见》）。同日，深交所就4项配套业务规则向市场公开征求意见。《创业板意见》提出“完善融资并购制度，提升股债融资灵活性便利性”，受到市场各方关注。,tencent,http://finance.eastmoney.com/a/202604163707151867.html,万科A,创造历史！创业板首家未盈利上市企业今日上市 近日，经国务院同意，中国证监会发布《关于深化创业板改革更好服务新质生产力发展的意见》（简称《创业板意见》）。同日，深交所就4项配套业务规则向市场公开征求意见。《创业板意见》提出“完善融资并购制度，提升股债融资灵活性便利性”，受到市场各方关注。,1,1,0,1.0
000002-20260416-139,000002.SZ,2026-04-16,创业板指突破3600点 | 盘中速报,4月15日，深交所举办首场创业板改革政策宣介会暨首场地方政府推送信息政策培训会，深入解读创业板改革总体情况和具体措施安排。,tencent,http://finance.eastmoney.com/a/202604163707107064.html,万科A,创业板指突破3600点 | 盘中速报 4月15日，深交所举办首场创业板改革政策宣介会暨首场地方政府推送信息政策培训会，深入解读创业板改革总体情况和具体措施安排。,0,1,0,0.5
000002-20260416-140,000002.SZ,2026-04-16,融资并购制度焕新升级 创业板改革进一步提升市场效能,A股三大指数集体上涨，截至上午收盘，沪指上涨0.53%，报4048.64点；深成指上涨1.69%，报14743.22点；创业板指上涨2.66%，报3608.52点；科创50指数上涨0.83%，报1418.06点；北证50指数上涨1.07%，报1337.27点。,tencent,http://finance.eastmoney.com/a/202604163707609136.html,万科A,融资并购制度焕新升级 创业板改革进一步提升市场效能 A股三大指数集体上涨，截至上午收盘，沪指上涨0.53%，报4048.64点；深成指上涨1.69%，报14743.22点；创业板指上涨2.66%，报3608.52点；科创50指数上涨0.83%，报1418.06点；北证50指数上涨1.07%，报1337.27点。,1,1,0,1.0
000002-20260416-141,000002.SZ,2026-04-16,首场创业板改革政策宣介会在深圳举办,4月14日，深交所正式受理上海军陶科技股份有限公司（以下简称“军陶科技”）创业板IPO申报，这家深耕高可靠性电源领域、国内少数实现“芯片—模块—系统”全链条自主保障的核心供应商，正式开启资本市场“闯关”之路。,tencent,http://finance.eastmoney.com/a/202604163706707386.html,万科A,首场创业板改革政策宣介会在深圳举办 4月14日，深交所正式受理上海军陶科技股份有限公司（以下简称“军陶科技”）创业板IPO申报，这家深耕高可靠性电源领域、国内少数实现“芯片—模块—系统”全链条自主保障的核心供应商，正式开启资本市场“闯关”之路。,0,0,0,0.0
000002-20260416-142,000002.SZ,2026-04-16,三大股指集体上涨，创业板半日涨幅达2.66%,北京商报讯4月16日，深交所官网显示，4月15日，深交所举办首场创业板改革政策宣介会暨首场地方政府推送信息政策培训会，深入解读创业板改革总体情况和具体措施安排。,tencent,http://finance.eastmoney.com/a/202604163707204765.html,万科A,三大股指集体上涨，创业板半日涨幅达2.66% 北京商报讯4月16日，深交所官网显示，4月15日，深交所举办首场创业板改革政策宣介会暨首场地方政府推送信息政策培训会，深入解读创业板改革总体情况和具体措施安排。,1,1,0,1.0
000002-20260416-143,000002.SZ,2026-04-16,军陶科技创业板IPO获受理 全链条自主可控深耕军工电源,上证报中国证券网讯（记者秦春刚）深交所已于近日正式受理上海军陶科技股份有限公司（以下简称“军陶科技”）创业板IPO申报。这家国内少数实现“芯片-模块-系统”电源全链条自主保障的核心供应商，再次开启资本市场征程。,tencent,http://finance.eastmoney.com/a/202604163707933936.html,万科A,军陶科技创业板IPO获受理 全链条自主可控深耕军工电源 上证报中国证券网讯（记者秦春刚）深交所已于近日正式受理上海军陶科技股份有限公司（以下简称“军陶科技”）创业板IPO申报。这家国内少数实现“芯片-模块-系统”电源全链条自主保障的核心供应商，再次开启资本市场征程。,0,0,0,0.0
000002-20260416-144,000002.SZ,2026-04-16,深交所举办首场创业板改革政策宣介会,创业板指创新高 指数高开高走，沪指收涨0.7%报4055.55点，创业板指收涨3.17%报3626.27点，深证成指收涨2.05%。沪深300、科创50、北证50涨幅均超1%，上证50微红。 交易量缩减745.1亿元，沪深京三市日成交额降至2.36万亿元。,tencent,http://finance.eastmoney.com/a/202604163707129778.html,万科A,深交所举办首场创业板改革政策宣介会 创业板指创新高 指数高开高走，沪指收涨0.7%报4055.55点，创业板指收涨3.17%报3626.27点，深证成指收涨2.05%。沪深300、科创50、北证50涨幅均超1%，上证50微红。 交易量缩减745.1亿元，沪深京三市日成交额降至2.36万亿元。,0,0,0,0.0
000002-20260416-145,000002.SZ,2026-04-16,军陶科技创业板IPO获受理 近三年营收净利稳步提升,，增设创业板第四套上市标准。,tencent,http://finance.eastmoney.com/a/202604163707913894.html,万科A,军陶科技创业板IPO获受理 近三年营收净利稳步提升 ，增设创业板第四套上市标准。,1,0,0,0.5
000002-20260416-146,000002.SZ,2026-04-16,11年！创业板指重回巅峰，这次能站稳吗？,4月10日，创业板迎来了一次关键制度“升级”：证监会发布《关于深化创业板改革更好服务新质生产力发展的意见》，在创业板推出了第四套上市标准、IPO预先审阅、储架发行等一系列新举措。这些变化，对于创业板的投资会有何影响？,tencent,http://finance.eastmoney.com/a/202604163707698162.html,万科A,11年！创业板指重回巅峰，这次能站稳吗？ 4月10日，创业板迎来了一次关键制度“升级”：证监会发布《关于深化创业板改革更好服务新质生产力发展的意见》，在创业板推出了第四套上市标准、IPO预先审阅、储架发行等一系列新举措。这些变化，对于创业板的投资会有何影响？,0,0,0,0.0
000002-20260416-147,000002.SZ,2026-04-16,支持优质创新创业企业 创业板首家未盈利案例落地,285只创业板股公布截至4月10日最新股东户数，环比上期，股东户数下降的有125只，降幅超过一成的有5只。 证券时报·数据宝统计显示，285只创业板股公布了4月10日股东户数，与上期（3月31日）比，股东户数下降的有125只，其中股东户数降幅超一成的有5只。,tencent,http://finance.eastmoney.com/a/202604163706705559.html,万科A,支持优质创新创业企业 创业板首家未盈利案例落地 285只创业板股公布截至4月10日最新股东户数，环比上期，股东户数下降的有125只，降幅超过一成的有5只。 证券时报·数据宝统计显示，285只创业板股公布了4月10日股东户数，与上期（3月31日）比，股东户数下降的有125只，其中股东户数降幅超一成的有5只。,0,-1,0,-0.5
000002-20260416-148,000002.SZ,2026-04-16,作为普通投资者，如何获取创业板“改革红利”？,北京商报讯创业板迎首单未盈利IPO企业上市！4月16日，大普微（301666）登陆创业板上市，公司上市首日高开349.72%，开于207.23元/股，总市值904亿元。,tencent,http://stock.eastmoney.com/a/202604163707393159.html,万科A,作为普通投资者，如何获取创业板“改革红利”？ 北京商报讯创业板迎首单未盈利IPO企业上市！4月16日，大普微（301666）登陆创业板上市，公司上市首日高开349.72%，开于207.23元/股，总市值904亿元。,1,1,0,1.0
000002-20260416-149,000002.SZ,2026-04-16,创业板股最新筹码变动：5股股东户数降逾一成,创业板改革为优质创新企业铺就资本通道 大普微登陆创业板的背后，是一条历经数年、环环相扣的制度改革脉络。,tencent,http://finance.eastmoney.com/a/202604163707139445.html,万科A,创业板股最新筹码变动：5股股东户数降逾一成 创业板改革为优质创新企业铺就资本通道 大普微登陆创业板的背后，是一条历经数年、环环相扣的制度改革脉络。,0,0,0,0.0
000002-20260416-150,000002.SZ,2026-04-16,大普微上市首日高开349.72%，系创业板首单未盈利IPO,创业板指今日上涨3.17%，报收3626.27点，创业板全日成交额6666.16亿元，比上个交易日增加161.58亿元。,tencent,http://finance.eastmoney.com/a/202604163707051946.html,万科A,大普微上市首日高开349.72%，系创业板首单未盈利IPO 创业板指今日上涨3.17%，报收3626.27点，创业板全日成交额6666.16亿元，比上个交易日增加161.58亿元。,1,1,0,1.0
000002-20260416-151,000002.SZ,2026-04-16,430.71%！创业板首家未盈利企业，上市首日大涨,本轮改革将交易制度优化作为重要内容，提出完善创业板交易机制、增强市场内在稳定性，具体包括引入做市商制度，允许协议大宗交易实时成交确认，将盘后固定价格交易品种范围拓展至创业板相关ETF等。,tencent,http://finance.eastmoney.com/a/202604163707546191.html,万科A,430.71%！创业板首家未盈利企业，上市首日大涨 本轮改革将交易制度优化作为重要内容，提出完善创业板交易机制、增强市场内在稳定性，具体包括引入做市商制度，允许协议大宗交易实时成交确认，将盘后固定价格交易品种范围拓展至创业板相关ETF等。,1,1,0,1.0
000002-20260416-152,000002.SZ,2026-04-16,4月16日创业板高换手率股票（附名单）,南方财经4月16日电，指数持续走强，创业板指拉升涨逾3%，沪指涨0.63%，深成指涨1.90%。算力租赁、电池、游戏传媒等方向涨幅居前，沪深京三市上涨个股近4300只，创业板指权重股宁德时代、中际旭创、新易盛、天孚通信等纷纷大涨。,tencent,http://finance.eastmoney.com/a/202604163707529842.html,万科A,4月16日创业板高换手率股票（附名单） 南方财经4月16日电，指数持续走强，创业板指拉升涨逾3%，沪指涨0.63%，深成指涨1.90%。算力租赁、电池、游戏传媒等方向涨幅居前，沪深京三市上涨个股近4300只，创业板指权重股宁德时代、中际旭创、新易盛、天孚通信等纷纷大涨。,1,1,0,1.0
000002-20260416-153,000002.SZ,2026-04-16,创业板全链条优化制度供给 全生命周期助力科创企业,创业板指涨幅扩大至3%，刷新近11年新高，沪指涨0.63%，深成指涨1.9%。算力、能源金属、影视院线板块涨幅居前，两市上涨个股超4000只。,tencent,http://finance.eastmoney.com/a/202604163706440839.html,万科A,创业板全链条优化制度供给 全生命周期助力科创企业 创业板指涨幅扩大至3%，刷新近11年新高，沪指涨0.63%，深成指涨1.9%。算力、能源金属、影视院线板块涨幅居前，两市上涨个股超4000只。,1,1,0,1.0
000002-20260416-154,000002.SZ,2026-04-16,创业板指涨逾3% 宁德时代等权重领涨,人民财讯4月16日电，截至发稿，创业板指涨超3%，继续刷新10年多新高，锂矿、算力租赁、稀有金属等概念股领涨。,tencent,http://finance.eastmoney.com/a/202604163707284527.html,万科A,创业板指涨逾3% 宁德时代等权重领涨 人民财讯4月16日电，截至发稿，创业板指涨超3%，继续刷新10年多新高，锂矿、算力租赁、稀有金属等概念股领涨。,0,0,0,0.0
000002-20260416-155,000002.SZ,2026-04-16,创业板指涨幅扩大至3% 两市上涨个股超4000只,指数持续走强，创业板指拉升涨逾3%，沪指涨0.63%，深成指涨1.90%。算力租赁、电池、游戏传媒等方向涨幅居前，沪深京三市上涨个股近4300只，创业板指权重股宁德时代、中际旭创、新易盛、天孚通信等纷纷大涨。,tencent,http://stock.eastmoney.com/a/202604163707286788.html,万科A,创业板指涨幅扩大至3% 两市上涨个股超4000只 指数持续走强，创业板指拉升涨逾3%，沪指涨0.63%，深成指涨1.90%。算力租赁、电池、游戏传媒等方向涨幅居前，沪深京三市上涨个股近4300只，创业板指权重股宁德时代、中际旭创、新易盛、天孚通信等纷纷大涨。,1,1,0,1.0
000002-20260416-156,000002.SZ,2026-04-16,创业板指涨超3% 继续刷新10年多新高,指数走强，创业板指拉升涨逾1%，沪指涨0.31%，深成指涨0.68%。算力租赁、游戏传媒、电池等方向涨幅居前，沪深京三市上涨个股近2800只。,tencent,http://stock.eastmoney.com/a/202604163707286682.html,万科A,创业板指涨超3% 继续刷新10年多新高 指数走强，创业板指拉升涨逾1%，沪指涨0.31%，深成指涨0.68%。算力租赁、游戏传媒、电池等方向涨幅居前，沪深京三市上涨个股近2800只。,1,1,0,1.0
000002-20260416-157,000002.SZ,2026-04-16,创业板指涨逾3% 宁德时代等权重领涨,指数走强，创业板指拉升涨逾1.00%，沪指涨0.31%，深成指涨0.68%。算力租赁、游戏传媒、电池等方向涨幅居前，沪深京三市上涨个股近2800只。,tencent,http://stock.eastmoney.com/a/202604163707283243.html,万科A,创业板指涨逾3% 宁德时代等权重领涨 指数走强，创业板指拉升涨逾1.00%，沪指涨0.31%，深成指涨0.68%。算力租赁、游戏传媒、电池等方向涨幅居前，沪深京三市上涨个股近2800只。,1,1,0,1.0
000002-20260416-158,000002.SZ,2026-04-16,创业板指涨逾1% 上涨个股近2800只,据悉，大普微是创业板第三套上市标准启用后，首家成功上市的未盈利企业。,tencent,http://finance.eastmoney.com/a/202604163707031079.html,万科A,创业板指涨逾1% 上涨个股近2800只 据悉，大普微是创业板第三套上市标准启用后，首家成功上市的未盈利企业。,1,1,0,1.0
000002-20260416-159,000002.SZ,2026-04-16,创业板指涨逾1% 上涨个股近2800只,4月16日，主要股指全线上涨，创业板指强势反包。截至午间收盘，创业板ETF广发（159952）跟踪的创业板指涨2.66%，站上3600点；样本股，宁德时代涨超4%，天孚通信涨超8%，新易盛涨超6%，中际旭创涨超2%。,tencent,http://stock.eastmoney.com/a/202604163707070431.html,万科A,创业板指涨逾1% 上涨个股近2800只 4月16日，主要股指全线上涨，创业板指强势反包。截至午间收盘，创业板ETF广发（159952）跟踪的创业板指涨2.66%，站上3600点；样本股，宁德时代涨超4%，天孚通信涨超8%，新易盛涨超6%，中际旭创涨超2%。,1,1,0,1.0
000002-20260416-160,000002.SZ,2026-04-16,N大普微上市首日高开近350% 为创业板首单未盈利案例,东方财富Choice数据显示，截至4月16日收盘，创业板指前十大权重股权重合计占比高达58.76%，而被股民称为“创业板七姐妹”的宁德时代、中际旭创、新易盛、东方财富、阳光电源、胜宏科技、天孚通信总权重就达53.08%，占了创业板指半壁江山。,tencent,http://finance.eastmoney.com/a/202604163706924127.html,万科A,N大普微上市首日高开近350% 为创业板首单未盈利案例 东方财富Choice数据显示，截至4月16日收盘，创业板指前十大权重股权重合计占比高达58.76%，而被股民称为“创业板七姐妹”的宁德时代、中际旭创、新易盛、东方财富、阳光电源、胜宏科技、天孚通信总权重就达53.08%，占了创业板指半壁江山。,1,1,0,1.0
000002-20260416-161,000002.SZ,2026-04-16,宁德时代、“易中天”齐发力，创业板指站上3600点，创10年新高，创业板ETF广发盘中涨2.72%,日前，中国证监会发布《关于深化创业板改革更好服务新质生产力发展的意见》（简称《创业板意见》）。同日，深交所就4项配套业务规则向市场公开征求意见。《创业板意见》提出“完善融资并购制度，提升股债融资灵活性便利性”，受到市场各方关注。,tencent,http://finance.eastmoney.com/a/202604173707970011.html,万科A,宁德时代、“易中天”齐发力，创业板指站上3600点，创10年新高，创业板ETF广发盘中涨2.72% 日前，中国证监会发布《关于深化创业板改革更好服务新质生产力发展的意见》（简称《创业板意见》）。同日，深交所就4项配套业务规则向市场公开征求意见。《创业板意见》提出“完善融资并购制度，提升股债融资灵活性便利性”，受到市场各方关注。,1,1,0,1.0
000002-20260416-162,000002.SZ,2026-04-16,刷新近11年新高 创业板也有自己的“七姐妹”,人民财讯4月16日电，A股三大指数高开高走，截至午间收盘，沪指涨0.53%，深证成指涨1.69%，创业板指涨2.66%。盘面上，锂矿概念股表现强势，大中矿业实现4天2板，金圆股份等股涨停。,tencent,http://finance.eastmoney.com/a/202604163707451996.html,万科A,刷新近11年新高 创业板也有自己的“七姐妹” 人民财讯4月16日电，A股三大指数高开高走，截至午间收盘，沪指涨0.53%，深证成指涨1.69%，创业板指涨2.66%。盘面上，锂矿概念股表现强势，大中矿业实现4天2板，金圆股份等股涨停。,0,0,0,0.0
000002-20260416-163,000002.SZ,2026-04-16,创业板改革完善融资并购制度，提升融资灵活性便利性,今天创业板指盘中最高涨至3629.42点，再创近11年新高。宁德时代、中际旭创、新易盛、天孚通信、胜宏科技等创业板指权重股集体走强，为创业板指大涨提供有力支撑。 宁德时代作为目前创业板指第一大权重股，今天上涨5.33%，盘中股价创历史新高。,tencent,http://finance.eastmoney.com/a/202604163707435379.html,万科A,创业板改革完善融资并购制度，提升融资灵活性便利性 今天创业板指盘中最高涨至3629.42点，再创近11年新高。宁德时代、中际旭创、新易盛、天孚通信、胜宏科技等创业板指权重股集体走强，为创业板指大涨提供有力支撑。 宁德时代作为目前创业板指第一大权重股，今天上涨5.33%，盘中股价创历史新高。,1,1,0,1.0
000002-20260416-164,000002.SZ,2026-04-16,午评：创业板指涨2.66% 电池板块反复活跃,北京商报讯4月16日午后，A股三大股指集体震荡上行，其中，创业板指盘中一度涨超3%，继续刷新10年多新高。 截至北京商报记者发稿，上证综指、深证成指、创业板指涨幅分别为0.63%、1.91%、3%，分别报4052.57点、14775.88点、3620.46点。,tencent,http://finance.eastmoney.com/a/202604163707174188.html,万科A,午评：创业板指涨2.66% 电池板块反复活跃 北京商报讯4月16日午后，A股三大股指集体震荡上行，其中，创业板指盘中一度涨超3%，继续刷新10年多新高。 截至北京商报记者发稿，上证综指、深证成指、创业板指涨幅分别为0.63%、1.91%、3%，分别报4052.57点、14775.88点、3620.46点。,0,0,0,0.0
000002-20260416-165,000002.SZ,2026-04-16,今天，创业板指前三大权重股，集体创历史新高,创业板50ETF鹏华紧密跟踪创业板50指数，创业板50指数由创业板市场中日均成交额较大的50只股票组成，反映了创业板市场内知名度高、市值规模大、流动性好的企业的整体表现。,tencent,http://finance.eastmoney.com/a/202604163707466129.html,万科A,今天，创业板指前三大权重股，集体创历史新高 创业板50ETF鹏华紧密跟踪创业板50指数，创业板50指数由创业板市场中日均成交额较大的50只股票组成，反映了创业板市场内知名度高、市值规模大、流动性好的企业的整体表现。,0,0,0,0.0
000002-20260416-166,000002.SZ,2026-04-16,创业板指盘中涨超3%，再刷逾10年新高,南方财经4月16日电，指数持续走强，创业板指拉升涨逾2%，沪指涨0.25%，深成指涨1.21%。电池、算力租赁、游戏传媒等方向涨幅居前，沪深京三市上涨个股近2800只，创业板指权重股宁德时代涨近6%。,tencent,http://stock.eastmoney.com/a/202604163707299498.html,万科A,创业板指盘中涨超3%，再刷逾10年新高 南方财经4月16日电，指数持续走强，创业板指拉升涨逾2%，沪指涨0.25%，深成指涨1.21%。电池、算力租赁、游戏传媒等方向涨幅居前，沪深京三市上涨个股近2800只，创业板指权重股宁德时代涨近6%。,1,1,0,1.0
000002-20260416-167,000002.SZ,2026-04-16,创业板50ETF鹏华涨超2%，宁德时代创历史新高,指数持续走强，创业板指拉升涨逾2%，沪指涨0.25%，深成指涨1.21%。电池、算力租赁、游戏传媒等方向涨幅居前，沪深京三市上涨个股近2800只，创业板指权重股宁德时代涨近6%。,tencent,http://finance.eastmoney.com/a/202604163707110694.html,万科A,创业板50ETF鹏华涨超2%，宁德时代创历史新高 指数持续走强，创业板指拉升涨逾2%，沪指涨0.25%，深成指涨1.21%。电池、算力租赁、游戏传媒等方向涨幅居前，沪深京三市上涨个股近2800只，创业板指权重股宁德时代涨近6%。,1,1,0,1.0
000002-20260416-168,000002.SZ,2026-04-16,创业板指涨逾2% 宁德时代涨近6%,指数持续走强，创业板指拉升涨逾2%，沪指涨0.25%，深成指涨1.21%。电池、算力租赁、游戏传媒等方向涨幅居前，沪深京三市上涨个股近2800只，创业板指权重股宁德时代涨近6%。,tencent,http://finance.eastmoney.com/a/202604163707077368.html,万科A,创业板指涨逾2% 宁德时代涨近6% 指数持续走强，创业板指拉升涨逾2%，沪指涨0.25%，深成指涨1.21%。电池、算力租赁、游戏传媒等方向涨幅居前，沪深京三市上涨个股近2800只，创业板指权重股宁德时代涨近6%。,1,1,0,1.0
000002-20260416-169,000002.SZ,2026-04-16,创业板指涨逾2% 宁德时代涨近6%,今日（4月16日）市场呈现普涨格局，创业板指领涨，收报3626.27点，涨幅达3.17%，深证成指紧随其后，收报14796.33点，上涨2.05%，上证指数收报4055.55点，涨幅也达0.70%。 盘面上，通信、综合、有色金属板块表现突出，位居涨幅榜前列。,tencent,http://finance.eastmoney.com/a/202604163707062047.html,万科A,创业板指涨逾2% 宁德时代涨近6% 今日（4月16日）市场呈现普涨格局，创业板指领涨，收报3626.27点，涨幅达3.17%，深证成指紧随其后，收报14796.33点，上涨2.05%，上证指数收报4055.55点，涨幅也达0.70%。 盘面上，通信、综合、有色金属板块表现突出，位居涨幅榜前列。,1,1,0,1.0
000002-20260416-170,000002.SZ,2026-04-16,创业板指涨逾2% 宁德时代涨近6%,，增设创业板第四套上市标准。,tencent,http://finance.eastmoney.com/a/202604163707077615.html,万科A,创业板指涨逾2% 宁德时代涨近6% ，增设创业板第四套上市标准。,0,1,0,0.5
